IMG;BENE_CULTURALE;TITOLO;SOGGETTO;TIPO_SCHEDA;CODICE_UNIVOCO;LOCALIZZAZIONE;CONTENITORE;DATAZIONE;AMBITO_CULTURALE;AUTORE;MATERIA_TECNICA;MISURE;CONDIZIONE_GIURIDICA;DATI_ANALITICI;ISCRIZIONE;NOTIZIE_STORICO-CRITICHE;ALTRA_LOCALIZZAZIONE;REPERIMENTO;ALTRE_ATTRIBUZIONI;COMMITTENZA;DATI_CATASTALI;GEOREFERENZIAZIONE;BIBLIOGRAFIA;DEFINIZIONE;DENOMINAZIONE;CLASSIFICAZIONE;REGIONE;PROVINCIA;COMUNE;LOCALITA;TOPONIMO;DIOCESI;INDIRIZZO;PROVVEDIMENTI_TUTELA;INVENTARIO;STIMA;RAPPORTO;ALTRI_CODICI;ENTE_SCHEDATORE;ENTE_COMPETENTE;AUTORI;ANNO_CREAZIONE;ANNO_MODIFICA;LAT;LON
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710068_SA%20AN%20179129.jpg;"fibula a tre bottoni";"";"";"RA_2.00";"11 00071649";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 599 a.C.  - 500 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 4.2, largh. 3, lungh. 8.9, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco con parte centrale espansa compresa fra costolature e riseghe e tre bottoni distinti da una costolatura; staffa allungata con sezione a C e largo dorso decorato da fasci di linee incise formanti motivi angolari; bottone terminale piriforme, con peduncolo costolato, leggermente inclinato verso l' alto.";"";"";"reperimento: An, Sirolo, via San Francesco";"";"";"";"";"";"";"fibula a tre bottoni";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Saltini A.C.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710092_SA%20AN%20179145.jpg;"fibula a drago";"";"";"RA_2.00";"11 00071661";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 599 a.C.  - 500 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 3.3, largh. 1.6, lungh. 6.8, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco serpeggiante con gomito sormontato da antenne, occhiello e nodulo fermapieghe; staffa lunga con sezione a J.";"";"";"reperimento: An, Sirolo, via San Francesco";"";"";"";"";"";"";"fibula a drago";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Saltini A.C.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710948_SA%20AN%20166940.jpg;"skyphos pseudo ovoidale";"";"";"RA_2.00";"11 00072226";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. IV a.C. inizio; 399 a.C.  - 390 a.C. [analisi stilistica]";"produzione attica(analisi stilistica)";"";"argilla depurata; a tornio veloce";"cm., alt. 11.5, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Ampia bocca con orlo indistinto, arrotondato; vasca troncoconica a profilo convesso; anse orizzontali a bastoncello, lievemente oblique, impostate poco sotto l' orlo; basso piede ad anello.A: giovane, ammantato, con strigile in mano, rivolto verso destra; B: donna con chitone e himation, rivolta verso sinistra; sotto le anse: palmetta tra tralci a voluta.";"";"";"reperimento: AN, Sirolo, Via San Francesco";"";"";"";"";"";"";"skyphos pseudo ovoidale";"";"ceramica attica a figure rosse";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Baldoni D.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710986_SA%20AN%20167071.jpg;"poculum";"";"";"RA_2.00";"11 00072242";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. IV a.C. inizio; 399 a.C.  - 390 a.C. [analisi stilistica]";"fase Piceno V(analisi stilistica)";"";"impasto";"cm., alt. 18.8, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Ampia bocca con labbro appena rientrante; ventre ovoide; quattro prese a linguetta; largo fondo piatto.";"";"";"reperimento: AN, Sirolo, Via San Francesco";"";"";"";"";"";"Vighi R.(	1980)p.25, n.7";"poculum";"";"ceramica di impasto";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Baldoni D.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710936_SA%20AN%20167067.jpg;"skyphos pseudo ovoidale";"";"";"RA_2.00";"11 00072218";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. V a.C. secondo quarto; 470 a.C.  - 460 a.C. [analisi stilistica]";"produzione attica(analisi stilistica)";"";"argilla depurata; a tornio veloce";"cm., alt. 12.5, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Ampia bocca con orlo indistinto, arrotondato; vasca troncoconica a profilo convesso; anse orizzontali a bastoncello, lievemente oblique, impostate poco sotto l' orlo; basso piede ad anello.";"";"";"reperimento: AN, Sirolo, Via San Francesco";"";"";"";"";"";"";"skyphos pseudo ovoidale";"";"ceramica attica a vernice nera";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Baldoni D.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710938_SA%20AN%20167064.jpg;"skyphos pseudo ovoidale";"";"";"RA_2.00";"11 00072219";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. V a.C. seconda metà; 449 a.C.  - 400 a.C. [analisi stilistica]";"produzione attica(analisi stilistica)";"";"argilla depurata; a tornio veloce";"cm., alt. 8.1, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Ampia bocca con orlo indistinto, arrotondato; vasca troncoconica a profilo convesso; anse orizzontali a bastoncello, lievemente oblique, impostate poco sotto l' orlo; basso piede ad anello.A-B: civetta tra rami d' ulivo.";"";"";"reperimento: AN, Sirolo, Via San Francesco";"";"";"";"";"";"Vighi R.(	1980)p.26, n.11";"skyphos pseudo ovoidale";"";"ceramica attica a figure rosse";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Baldoni D.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710973_SA%20AN%20167048.jpg;"ciotola";"";"";"RA_2.00";"11 00072236";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. IV a.C. inizio; 399 a.C.  - 390 a.C. [analisi stilistica]";"produzione locale(analisi stilistica)";"";"argilla depurata; a tornio veloce";"cm., alt. 4.2, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Labbro indistinto ad orlo appena bombato; vasca emisferica, stretta e profonda; lunga ansa a nastro, impostata obliquamente sotto l' orlo; piede ad anello modanato. Decorata a stampiglie sul fondo interno: quattro palmette intorno ad un cerchiello, entro fascia ad ovuli circoscritta da un motivo a otto palmette.";"";"";"reperimento: AN, Sirolo, Via San Francesco";"";"";"";"";"";"";"ciotola";"";"ceramica a vernice nera";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Baldoni D.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710094_SA%20AN%20179147.jpg;"fibula a drago";"";"";"RA_2.00";"11 00071662";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 599 a.C.  - 500 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 2.7, largh. 1.5, lungh. 7.3, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco serpeggiante con gomito sormontato da antenne, occhiello e nodulo fermapieghe; staffa lunga con sezione a J.";"";"";"reperimento: An, Sirolo, via San Francesco";"";"";"";"";"";"";"fibula a drago";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Saltini A.C.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710128_SA%20AN%20179169.jpg;"fibula a navicella";"";"";"RA_2.00";"11 00071679";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 599 a.C.  - 500 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 5.5, largh. 2.8, lungh. 14.2, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco a navicella decorato da linee incise profonde, formanti motivi angolari compresi fra fasci di linee trasversali; staffa lunga con sezione a J, bottone terminale piriforme distinto da una costolatura.";"";"";"reperimento: An, Sirolo, via San Francesco";"";"";"";"";"";"";"fibula a navicella";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Saltini A.C.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710797_SA%20AN%20167201.jpg;"anello da sospensione (?)";"";"";"RA_2.00";"11 00072152";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"secc. IV - III a.C. fine/inizio; 310 a.C.  - 290 a.C. [analisi stilistica]";"fase Piceno VI(analisi stilistica)";"";"ferro; fusione";"cm., diam. 3.2, sp. 0.8";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"A sezione circolare.";"";"";"reperimento: AN, Sirolo, Via San Francesco";"";"";"";"";"";"";"anello da sospensione (?)";"";"";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Baldoni D.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710831_SA%20AN%20167036.jpg;"coppetta su alto piede";"";"";"RA_2.00";"11 00072169";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. IV a.C. inizio; 399 a.C.  - 390 a.C. [analisi stilistica]";"fase Piceno V(analisi stilistica)";"";"argilla depurata; a tornio veloce//a ingobbio";"cm., alt. 5.7, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Labbro a larga tesa estroflessa con orlo arrotondato; vasca troncoconica profonda; rastremantesi nello stelo cilindrico sul piede a disco concavo al di sotto. Ingobbio grigio scuro.";"";"";"reperimento: AN, Sirolo, Via San Francesco";"";"";"";"";"";"";"coppetta su alto piede";"";"ceramica grigia";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Baldoni D.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11709980_SA%20AN%20179078.jpg;"fibula a due bottoni";"";"";"RA_2.00";"11 00071605";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 599 a.C.  - 500 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 2.3, largh. 3.1, lungh. 6.1, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco a losanga con coppia di bottoni laterali distinti da una costolatura; staffa allungata con sezione a J e bottone terminale approssimativamente globulare, distinto da una costolatura.";"";"";"reperimento: An, Sirolo, via San Francesco";"";"";"";"";"";"";"fibula a due bottoni";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Saltini A.C.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11709982_SA%20AN%20179079.jpg;"fibula a due bottoni";"";"";"RA_2.00";"11 00071606";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 599 a.C.  - 500 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 2, largh. 3.1, lungh. 5.1, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco a losanga con coppia di bottoni laterali distinti da una costolatura; staffa allungata con sezione a J.";"";"";"reperimento: An, Sirolo, via San Francesco";"";"";"";"";"";"";"fibula a due bottoni";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Saltini A.C.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710975_SA%20AN%20167049.jpg;"ciotola";"";"";"RA_2.00";"11 00072237";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. IV a.C. inizio; 399 a.C.  - 390 a.C. [analisi stilistica]";"fase Piceno V(analisi stilistica)";"";"argilla depurata; a tornio veloce";"cm., alt. 3.9, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Labbro appena rientrante ad orlo assottigliato; vasca emisferica, stretta e profonda; ansa a nastro, impostata obliquamente sotto l' orlo; piede a disco. Decorata a stampiglie sul fondo interno: quattro palmette intorno ad un cerchiello, entro fascia ad ovuli circoscritta da un motivo a otto palmette.";"";"";"reperimento: AN, Sirolo, Via San Francesco";"";"";"";"";"";"";"ciotola";"";"ceramica a vernice nera";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Baldoni D.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710080_SA%20AN%20179137.jpg;"fibula precertosa";"";"";"RA_2.00";"11 00071655";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 599 a.C.  - 500 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 3.2, largh. 0.8, lungh. 7, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco a tutto sesto decorato da linee incise che determinano costolature, formanti un motivo a mandorla; staffa allungata con sezione a C e terminazione a protome animale rivolta verso l' arco.";"";"";"reperimento: An, Sirolo, via San Francesco";"";"";"";"";"";"";"fibula precertosa";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Saltini A.C.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710082_SA%20AN%20179138.jpg;"fibula precertosa";"";"";"RA_2.00";"11 00071656";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. VI a.C. ; 599 a.C.  - 500 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 2.4, largh. 0.5, lungh. 5.1, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco a tutto sesto con sezione biconvessa; staffa allungata con sezione a C e bottone rialzato a goccia.";"";"";"reperimento: An, Sirolo, via San Francesco";"";"";"";"";"";"";"fibula precertosa";"";"oggetti di ornamento";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Saltini A.C.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710857_SA%20AN%20167131.jpg;"skyphos ovoidale";"";"";"RA_2.00";"11 00072180";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. IV a.C. ; 399 a.C.  - 300 a.C. [analisi stilistica]";"produzione apula(analisi stilistica)";"";"argilla depurata; a tornio veloce//sovraddipintura";"cm., alt. 28.8, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Labbro indistinto ad orlo arrotondato; corpo allungato, rastremato verso il fondo; anse leggermente oblique a bastoncello impostate poco sotto l' orlo; piede a disco. Fascia risparmiata nella parte inferiore del corpo, sopra il piede. Decorazione: fasce lisce delimitate da filettature bianche e rosse e con motivi sovraddipinti in bianco all' interno si alternano a larghe zone definite da coppie di solcature e decorate da strigliature verticali. Nella fascia sotto l' orlo: A- uccello posato a terra e volto a sinistra, al centro di una fila di rosette alternate a palmette entro campi quadrangolari delimitati lateralmente da coppie di linee ondulate; la zona strigliata superiore è interrotta da un riquadro con uccello posato a terra e volto a sinistra. B- giro di tacche oblique su sottile fascia orizzontale di base, con filettatura ondulata al di sotto. Nella fascia al centro della parete, fila di tacche oblique irregolari.";"";"";"reperimento: AN, Sirolo, Via San Francesco";"";"";"";"";"";"Vighi R.(	1980)p.27, n.10";"skyphos ovoidale";"";"ceramica di Gnathia";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Baldoni D.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11710833_SA%20AN%20167033.jpg;"olpe";"";"";"RA_2.00";"11 00072170";"AN, AnconaVia Ferretti, 1";"palazzo, Statale, Palazzo Ferretti, Via Ferretti, 1, Museo archeologico Nazionale delle Marche, magazzino";"sec. IV a.C. inizio; 399 a.C.  - 390 a.C. [analisi stilistica]";"fase Piceno V(analisi stilistica)";"";"argilla depurata; a tornio veloce//a ingobbio";"cm., alt. 25, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Bocca circolare con labbro estroflesso ad orlo arrotondato; collo cilindrico, lievemente strombato alla base; corpo ovoide allungato; ansa a bastoncello, impostata sull' orlo e sulla spalla e sormontante la bocca; piede a disco appena sporgente. Ingobbio rosato.";"";"";"reperimento: AN, Sirolo, Via San Francesco";"";"";"";"";"";"";"olpe";"";"ceramica acroma";"";"AN";"Ancona";"";"";"";"Via Ferretti, 1";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Baldoni D.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.623333;13.510964
